1000000,-90.51495361
1624583.333,-90.56277466
2249166.666,-90.59561157
2873749.999,-91.63880157
3498333.332,-89.31331635
4122916.665,-90.72040558
4747499.998,-90.16014099
5372083.331,-90.36833191
5996666.664,-90.42370605
6621249.997,-90.85951233
7245833.33,-90.14476776
7870416.663,-79.07616425
8494999.996,-91.17591095
9119583.329,-91.06285858
9744166.662,-91.10240173
10368750,-91.06665039
10993333.33,-83.99575806
11617916.66,-86.73468018
12242499.99,-85.27698517
12867083.33,-85.24885559
13491666.66,-87.62457275
14116249.99,-85.25991821
14740833.33,-87.46725464
15365416.66,-87.70756531
15989999.99,-86.50213623
16614583.33,-87.49380493
17239166.66,-76.93252563
17863749.99,-82.96866608
18488333.32,-87.94866943
19112916.66,-87.79850006
19737499.99,-74.45657349
20362083.32,-87.86656189
20986666.66,-79.85850525
21611249.99,-88.04330444
22235833.32,-87.07778931
22860416.66,-87.11574554
23484999.99,-74.35301971
2.41E+07,-3.390460014
24734166.65,-75.38876343
25358749.99,-86.57688904
25983333.32,-86.20326233
26607916.65,-86.33628845
27232499.99,-83.7036972
27857083.32,-75.87490082
28481666.65,-87.70072937
29106249.99,-88.65630341
29730833.32,-87.60391235
30355416.65,-88.75758362
30979999.98,-88.1019516
31604583.32,-88.09809875
32229166.65,-82.81323242
32853749.98,-88.73088074
33478333.32,-88.28405762
34102916.65,-83.81983948
34727499.98,-81.44387054
35352083.32,-88.36773682
35976666.65,-88.29176331
36601249.98,-88.90059662
37225833.31,-88.00857544
37850416.65,-88.8911438
38474999.98,-87.87288666
39099583.31,-87.94683838
39724166.65,-86.81022644
40348749.98,-89.06891632
40973333.31,-84.08139038
41597916.65,-87.5115509
42222499.98,-81.88233185
42847083.31,-85.40724182
43471666.64,-86.01956177
44096249.98,-82.59796906
44720833.31,-84.72058105
45345416.64,-86.80026245
45969999.98,-87.204216
46594583.31,-86.9950943
47219166.64,-83.6753006
4.78E+07,-13.64873123
48468333.31,-78.74705505
49092916.64,-81.73712158
49717499.97,-83.71868896
50342083.31,-85.29954529
50966666.64,-85.25939941
51591249.97,-80.37911224
52215833.31,-83.79281616
52840416.64,-84.81474304
53464999.97,-84.96295166
54089583.31,-86.1219101
54714166.64,-81.00384521
55338749.97,-86.85055542
55963333.3,-85.21305084
56587916.64,-87.61139679
57212499.97,-88.49446106
57837083.3,-86.4294281
58461666.64,-87.80989838
59086249.97,-88.18240356
59710833.3,-87.13158417
60335416.64,-88.52375793
60959999.97,-84.04838562
61584583.3,-87.52129364
62209166.63,-75.95532227
62833749.97,-86.67572784
63458333.3,-88.21057129
64082916.63,-85.9605484
64707499.97,-79.73828125
65332083.3,-88.5691452
65956666.63,-87.52998352
66581249.97,-86.37861633
67205833.3,-84.33216095
67830416.63,-88.45812988
68454999.96,-88.55058289
69079583.3,-86.95257568
69704166.63,-87.568573
70328749.96,-88.02230072
70953333.3,-83.79519653
71577916.63,-86.71528625
7.22E+07,-28.81144714
72827083.3,-87.47928619
73451666.63,-88.14251709
74076249.96,-87.08869934
74700833.29,-79.52988434
75325416.63,-88.43231964
75949999.96,-84.49409485
76574583.29,-88.67707062
77199166.63,-87.63274384
77823749.96,-87.75848389
78448333.29,-86.74254608
79072916.63,-88.414505
79697499.96,-87.97465515
80322083.29,-86.83251953
80946666.62,-87.99989319
