30000000,-47.7778303
30200000,-55.9257379
30400000,-65.863403
30600000,-57.3680761
30800000,-88.1448815
31000000,-75.390401
31200000,-58.7948085
31400000,-54.8202137
31600000,-61.2037252
31800000,-62.5275325
32000000,-64.8856798
32200000,-64.2501569
32400000,-60.9066237
32600000,-61.0179999
32800000,-55.9778928
33000000,-23.910698
33200000,-61.9926808
33400000,-76.8003736
33600000,-76.5789528
33800000,-93.1733564
34000000,-8.8422208
34200000,-70.1289367
34400000,-73.0624586
34600000,-88.8865979
34800000,-102.8822703
35000000,-68.9117804
35200000,-91.2076509
35400000,-62.9008434
35600000,-68.9609517
35800000,-84.0642623
36000000,-73.8095793
36200000,-83.4221416
36400000,-83.1473224
36600000,-71.5361173
36800000,-101.9685667
37000000,-77.8744143
37200000,-82.7995069
37400000,-86.8278857
37600000,-84.9220027
37800000,-90.6046671
38000000,-96.7338741
38200000,-66.1677859
38400000,-85.2034661
38600000,-79.274918
38800000,-95.4463661
39000000,-30.3105189
39200000,-91.5159958
39400000,-75.9348089
39600000,-88.7005871
39800000,-75.2424241
40000000,-89.7266699
40200000,-79.6832315
40400000,-75.9121404
40600000,-92.5116586
40800000,-91.4372518
41000000,-82.4931062
41200000,-94.7179571
41400000,-82.7803384
41600000,-85.7633032
41800000,-81.2727054
42000000,-102.610064
42200000,-96.3345918
42400000,-88.1704981
42600000,-89.9097323
42800000,-77.4009272
43000000,-81.8903053
43200000,-106.256855
43400000,-66.1541219
43600000,-87.9158419
43800000,-94.1915585
44000000,-14.1645582
44200000,-84.7277488
44400000,-72.3045816
44600000,-57.6944189
44800000,-97.4805918
45000000,-73.7749909
45200000,-94.6009119
45400000,-89.2088935
45600000,-76.8108757
45800000,-75.6993349
46000000,-68.4437323
46200000,-94.4830787
46400000,-80.4116772
46600000,-80.8898015
46800000,-62.5107377
47000000,-66.176766
47200000,-62.1006169
47400000,-67.2850528
47600000,-68.6979896
47800000,-71.825391
48000000,-72.8190449
48200000,-69.4284663
48400000,-68.7416695
48600000,-62.1847014
48800000,-66.6088148
49000000,-81.7625478
49200000,-106.3986792
49400000,-66.1125598
49600000,-73.0137755
49800000,-64.8327933
50000000,-56.5920754
50200000,-59.0518094
50400000,-70.270825
50600000,-71.5582873
50800000,-67.4057442
51000000,-16.0675234
